Id,SalePrice
2040,239000
2041,222000
2042,192500
2043,175000
2044,127500
2045,185750
2046,143000
2047,154000
2048,129000
2049,142600
2050,162900
2051,106500
2052,160000
2053,135000
2054,106000
2055,98600
2056,120000
2057,110000
2058,235000
2059,160000
2060,135000
2061,140000
2062,139000
2063,110000
2064,139000
2065,125000
2066,163000
2067,134432
2068,110000
2069,72500
2070,100000
2071,108000
2072,97500
2073,128500
2074,160000
2075,143000
2076,115000
2077,141000
2078,119000
2079,145000
2080,109500
2081,119000
2082,141000
2083,140000
2084,110000
2085,139000
2086,120000
2087,135000
2088,98000
2089,108000
2090,127000
2091,135900
2092,140000
2093,87000
2094,99900
2095,140000
2096,109500
2097,96500
2098,119000
2099,35311
2100,76500
2101,87000
2102,120000
2103,110000
2104,137000
2105,96500
2106,60000
2107,200000
2108,115000
2109,107900
2110,140000
2111,140000
2112,127000
2113,128000
2114,110000
2115,132500
2116,119750
2117,132000
2118,131000
2119,102000
2120,116900
2121,72500
2122,120000
2123,107500
2124,225000
2125,127000
2126,104900
2127,125000
2128,114504
2129,79900
2130,113000
2131,475000
2132,125000
2133,102000
2134,119500
2135,105900
2136,67000
2137,128900
2138,132500
2139,107000
2140,130000
2141,151000
2142,139000
2143,212000
2144,125000
2145,132500
2146,144000
2147,160000
2148,105000
2149,129500
2150,180000
2151,116900
2152,170000
2153,167000
2154,127500
2155,120000
2156,236000
2157,220000
2158,215000
2159,160000
2160,179540
2161,232000
2162,501837
2163,320000
2164,175000
2165,158000
2166,152000
2167,220000
2168,204750
2169,185900
2170,230000
2171,157000
2172,134000
2173,180000
2174,239500
2175,261500
2176,374000
2177,195000
2178,222500
2179,143000
2180,217000
2181,185500
2182,212900
2183,181134
2184,135000
2185,145000
2186,135000
2187,171000
2188,149500
2189,115000
2190,82000
2191,82000
2192,84500
2193,79000
2194,80500
2195,123000
2196,115000
2197,115000
2198,140000
2199,136000
2200,105000
2201,110000
2202,161000
2203,113000
2204,117000
2205,115000
2206,132000
2207,140000
2208,205000
2209,157500
2210,124000
2211,127000
2212,120000
2213,115000
2214,140000
2215,109500
2216,143000
2217,82000
2218,79000
2219,79000
2220,78000
2221,392500
2222,275000
2223,340000
2224,191000
2225,126000
2226,150000
2227,189000
2228,260000
2229,235000
2230,167500
2231,210000
2232,181000
2233,176000
2234,220000
2235,179200
2236,257000
2237,280000
2238,206300
2239,147000
2240,162000
2241,137500
2242,129900
2243,127000
2244,91000
2245,91000
2246,129000
2247,119500
2248,124900
2249,125500
2250,120500
2251,61000
2252,143000
2253,180000
2254,178000
2255,173000
2256,162000
2257,181000
2258,173000
2259,178000
2260,170000
2261,153900
2262,187500
2263,354000
2264,437154
2265,175000
2266,203000
2267,423000
2268,377426
2269,162500
2270,130500
2271,180000
2272,205000
2273,173000
2274,170000
2275,165000
2276,187500
2277,250000
2278,140000
2279,115000
2280,124500
2281,181000
2282,196000
2283,88000
2284,113000
2285,140000
2286,119000
2287,337500
2288,147000
2289,440000
2290,440000
2291,325000
2292,385000
2293,555000
2294,361919
2295,385000
2296,260000
2297,310000
2298,320000
2299,325300
2300,340000
2301,310000
2302,220000
2303,200000
2304,235128
2305,196000
2306,196000
2307,194700
2308,209500
2309,277500
2310,202500
2311,185850
2312,173900
2313,178900
2314,156932
2315,163990
2316,163990
2317,272000
2318,173900
2319,179540
2320,194500
2321,215000
2322,159895
2323,190000
2324,184100
2325,204900
2326,160000
2327,219500
2328,216500
2329,173000
2330,172400
2331,315000
2332,290000
2333,310000
2334,248000
2335,250000
2336,290000
2337,250580
2338,220000
2339,232000
2340,385000
2341,213000
2342,214000
2343,221000
2344,200000
2345,239799
2346,250580
2347,250580
2348,212000
2349,205950
2350,310000
2351,232600
2352,248900
2353,290000
2354,147000
2355,84500
2356,155000
2357,225000
2358,200000
2359,120000
2360,112500
2361,129000
2362,340000
2363,145500
2364,176000
2365,202500
2366,185000
2367,130000
2368,208900
2369,196000
2370,179400
2371,177500
2372,176000
2373,239000
2374,325000
2375,270000
2376,244000
2377,244000
2378,140000
2379,179900
2380,151000
2381,167000
2382,190000
2383,213000
2384,255000
2385,148000
2386,135000
2387,129000
2388,101800
2389,118000
2390,141000
2391,132500
2392,109500
2393,160000
2394,155000
2395,171000
2396,139000
2397,167000
2398,135000
2399,60000
2400,60000
2401,115000
2402,135000
2403,124000
2404,175000
2405,155000
2406,129000
2407,135000
2408,156000
2409,126500
2410,143000
2411,110000
2412,141000
2413,145000
2414,135000
2415,110000
2416,119000
2417,142125
2418,130000
2419,135000
2420,125000
2421,141000
2422,136500
2423,135000
2424,128500
2425,189000
2426,160000
2427,135000
2428,158000
2429,110000
2430,142000
2431,135000
2432,135000
2433,139000
2434,155000
2435,170000
2436,106500
2437,115000
2438,123000
2439,100000
2440,103000
2441,115000
2442,115000
2443,115000
2444,110000
2445,79000
2446,87000
2447,140000
2448,200100
2449,98000
2450,119000
2451,135000
2452,159500
2453,80500
2454,90000
2455,160000
2456,128000
2457,135000
2458,105000
2459,119000
2460,131000
2461,104900
2462,132000
2463,104900
2464,187500
2465,141000
2466,135000
2467,135000
2468,79000
2469,67000
2470,158000
2471,161000
2472,129500
2473,130000
2474,61000
2475,219500
2476,80000
2477,134500
2478,170000
2479,80000
2480,135000
2481,154000
2482,133000
2483,125000
2484,125000
2485,129000
2486,155000
2487,256000
2488,135000
2489,140000
2490,139000
2491,109500
2492,180000
2493,145000
2494,190000
2495,137500
2496,180000
2497,140000
2498,115000
2499,84000
2500,129000
2501,132000
2502,125000
2503,135000
2504,181000
2505,215000
2506,232000
2507,245350
2508,248900
2509,212900
2510,232000
2511,185000
2512,213500
2513,225000
2514,260000
2515,145000
2516,155000
2517,138000
2518,152000
2519,237000
2520,208500
2521,196500
2522,220000
2523,111250
2524,148000
2525,135000
2526,119500
2527,125000
2528,112500
2529,129000
2530,124500
2531,307000
2532,237000
2533,190000
2534,232000
2535,340000
2536,190000
2537,196000
2538,179540
2539,206000
2540,169990
2541,163990
2542,173900
2543,128500
2544,115000
2545,105000
2546,140000
2547,132500
2548,142953
2549,185000
2550,160000
2551,148000
2552,115000
2553,82000
2554,136500
2555,119000
2556,110000
2557,120500
2558,200000
2559,100000
2560,139000
2561,116900
2562,165000
2563,135000
2564,189000
2565,169000
2566,135000
2567,90000
2568,110000
2569,175000
2570,124000
2571,136905
2572,170000
2573,190000
2574,160000
2575,68400
2576,137500
2577,155000
2578,55000
2579,60000
2580,160000
2581,129000
2582,109500
2583,235000
2584,180000
2585,175000
2586,239686
2587,180000
2588,133000
2589,147000
2590,175000
2591,176000
2592,201000
2593,265900
2594,176000
2595,220000
2596,312500
2597,181000
2598,310000
2599,320000
2600,115000
2601,140000
2602,88000
2603,91000
2604,106000
2605,75000
2606,165500
2607,385000
2608,115000
2609,179900
2610,129500
2611,157900
2612,153500
2613,129500
2614,130000
2615,155000
2616,155000
2617,149500
2618,143000
2619,174000
2620,193000
2621,168000
2622,188000
2623,239900
2624,335000
2625,305900
2626,173000
2627,162000
2628,446261
2629,438780
2630,281213
2631,412500
2632,361919
2633,277500
2634,315000
2635,165500
2636,162900
2637,170000
2638,226000
2639,205000
2640,145000
2641,112500
2642,181000
2643,88000
2644,125000
2645,118000
2646,89500
2647,88000
2648,140000
2649,135000
2650,148500
2651,146000
2652,437154
2653,250000
2654,318000
2655,315000
2656,258000
2657,220000
2658,222500
2659,281213
2660,305000
2661,315000
2662,315000
2663,261500
2664,277500
2665,319900
2666,319900
2667,163990
2668,155835
2669,200141
2670,309000
2671,155835
2672,213490
2673,213490
2674,178740
2675,167240
2676,183500
2677,173000
2678,309000
2679,255000
2680,348000
2681,315000
2682,290000
2683,333168
2684,290000
2685,290000
2686,222500
2687,271000
2688,201000
2689,185000
2690,340000
2691,196500
2692,84500
2693,227680
2694,84500
2695,180000
2696,195000
2697,172400
2698,187000
2699,179200
2700,153900
2701,156932
2702,128500
2703,112000
2704,131400
2705,128500
2706,125000
2707,120000
2708,128500
2709,115000
2710,128500
2711,345000
2712,341000
2713,170000
2714,147400
2715,168500
2716,148800
2717,178000
2718,213000
2719,140000
2720,167000
2721,156000
2722,135500
2723,147000
2724,123000
2725,134500
2726,143000
2727,139000
2728,143000
2729,158000
2730,139000
2731,119000
2732,109000
2733,153000
2734,127500
2735,135000
2736,140000
2737,122000
2738,124000
2739,143000
2740,160000
2741,165000
2742,140000
2743,153000
2744,140000
2745,135000
2746,137000
2747,140000
2748,130000
2749,135000
2750,124000
2751,129000
2752,190000
2753,150750
2754,190000
2755,115000
2756,100000
2757,67000
2758,86000
2759,161000
2760,115000
2761,140000
2762,135000
2763,180000
2764,108000
2765,167500
2766,108000
2767,92900
2768,136500
2769,135000
2770,132000
2771,100000
2772,134500
2773,159500
2774,140000
2775,135000
2776,110000
2777,135000
2778,115000
2779,90000
2780,58500
2781,115000
2782,115000
2783,98000
2784,139000
2785,140000
2786,35311
2787,105000
2788,67000
2789,200000
2790,113000
2791,115000
2792,67000
2793,140000
2794,87000
2795,128000
2796,110000
2797,127500
2798,87000
2799,125500
2800,109500
2801,127500
2802,140000
2803,135000
2804,115000
2805,107500
2806,109500
2807,140000
2808,158000
2809,145000
2810,124500
2811,154000
2812,142500
2813,141000
2814,142600
2815,121000
2816,176000
2817,131000
2818,133000
2819,164000
2820,135000
2821,127500
2822,235000
2823,295000
2824,175000
2825,120000
2826,144900
2827,140000
2828,179900
2829,206300
2830,201000
2831,206000
2832,260000
2833,214000
2834,213500
2835,232000
2836,173000
2837,160000
2838,145000
2839,178000
2840,185000
2841,193000
2842,235000
2843,158000
2844,147000
2845,127000
2846,190000
2847,211000
2848,245500
2849,200000
2850,250000
2851,260000
2852,222500
2853,210000
2854,136500
2855,185000
2856,196500
2857,173000
2858,185000
2859,140000
2860,127500
2861,107000
2862,165400
2863,123600
2864,250000
2865,140000
2866,130000
2867,66500
2868,112000
2869,115000
2870,150000
2871,67000
2872,60000
2873,84900
2874,139000
2875,140000
2876,158000
2877,135000
2878,144000
2879,160000
2880,128000
2881,144000
2882,140000
2883,159000
2884,165000
2885,140000
2886,190000
2887,113000
2888,131000
2889,86000
2890,108000
2891,131500
2892,72500
2893,93000
2894,37900
2895,235000
2896,275000
2897,175000
2898,136905
2899,225000
2900,169900
2901,256000
2902,235000
2903,315000
2904,315000
2905,60000
2906,206300
2907,115000
2908,130000
2909,142600
2910,92000
2911,88000
2912,138800
2913,88000
2914,75000
2915,75000
2916,88000
2917,157000
2918,93500
2919,274300
