Id,SalePrice
2300,340000
2301,275000
2302,214000
2303,200000
2304,198900
2305,196000
2306,196000
2307,194700
2308,209500
2309,277500
2310,254000
2311,171750
2312,227875
2313,178900
2314,156932
2315,179540
2316,178000
2317,173000
2318,173900
2319,176000
2320,176485
2321,264561
2322,159895
2323,190000
2324,184100
2325,279500
2326,160000
2327,219500
2328,216500
2329,173000
2330,175000
2331,285000
2332,290000
2333,310000
2334,248000
2335,250000
2336,337000
2337,176485
2338,220000
2339,232000
2340,385000
2341,213000
2342,214000
2343,213000
2344,213500
2345,239799
2346,250580
2347,250580
2348,212000
2349,227875
2350,339750
2351,264132
2352,255500
2353,325300
2354,147000
2355,84500
2356,155000
2357,191000
2358,187000
2359,120000
2360,125000
2361,139000
2362,268000
2363,144000
2364,197500
2365,254000
2366,185000
2367,196000
2368,208900
2369,196000
2370,179400
2371,177500
2372,176000
2373,205000
2374,325000
2375,270000
2376,244000
2377,244000
2378,140000
2379,179900
2380,129000
2381,165000
2382,201800
2383,213000
2384,274300
2385,131400
2386,136500
2387,135000
2388,101800
2389,144000
2390,141000
2391,128500
2392,109500
2393,160000
2394,155000
2395,190000
2396,157000
2397,167000
2398,115000
2399,86000
2400,55000
2401,115000
2402,135000
2403,124000
2404,175000
2405,143000
2406,129000
2407,135000
2408,145000
2409,139000
2410,163000
2411,114500
2412,165000
2413,139000
2414,118000
2415,110000
2416,139000
2417,130000
2418,129000
2419,135000
2420,119000
2421,139000
2422,120000
2423,112000
2424,115000
2425,189000
2426,128000
2427,125000
2428,175000
2429,109008
2430,148500
2431,91500
2432,132500
2433,135000
2434,135000
2435,132500
2436,98300
2437,115000
2438,123000
2439,100000
2440,110000
2441,102000
2442,100000
2443,119750
2444,110000
2445,128000
2446,140000
2447,140000
2448,105000
2449,98000
2450,140000
2451,135000
2452,159500
2453,97000
2454,120000
2455,119000
2456,119000
2457,128000
2458,105000
2459,100000
2460,153900
2461,125500
2462,149000
2463,109500
2464,130000
2465,141000
2466,105000
2467,155000
2468,98000
2469,100000
2470,165000
2471,161000
2472,129500
2473,130000
2474,85000
2475,240000
2476,125000
2477,125000
2478,153000
2479,107000
2480,139000
2481,139000
2482,133000
2483,125000
2484,112500
2485,127000
2486,140000
2487,272000
2488,135000
2489,197500
2490,139000
2491,109500
2492,207500
2493,176000
2494,160000
2495,113000
2496,237500
2497,136900
2498,110000
2499,84000
2500,118000
2501,132000
2502,139000
2503,135000
2504,235000
2505,210000
2506,248900
2507,318000
2508,248900
2509,212900
2510,232000
2511,185000
2512,213500
2513,214000
2514,260000
2515,145000
2516,204750
2517,126000
2518,152000
2519,248000
2520,212000
2521,195000
2522,236000
2523,110000
2524,148000
2525,148000
2526,128500
2527,125000
2528,112500
2529,129000
2530,120500
2531,307000
2532,237000
2533,190000
2534,232000
2535,240000
2536,190000
2537,245500
2538,186500
2539,206000
2540,176432
2541,163990
2542,173900
2543,125000
2544,135750
2545,105000
2546,140000
2547,125000
2548,142953
2549,176000
2550,160000
2551,148000
2552,115000
2553,82000
2554,100000
2555,119000
2556,110000
2557,129900
2558,200000
2559,100000
2560,139000
2561,116900
2562,165000
2563,108000
2564,164000
2565,134432
2566,140000
2567,93000
2568,170000
2569,175000
2570,124000
2571,181000
2572,148000
2573,190000
2574,287000
2575,110000
2576,115000
2577,155000
2578,55000
2579,60000
2580,160000
2581,129000
2582,109500
2583,235000
2584,175000
2585,169990
2586,239686
2587,180000
2588,130250
2589,135000
2590,246578
2591,178000
2592,240000
2593,265900
2594,162500
2595,220000
2596,312500
2597,178000
2598,268000
2599,320000
2600,145000
2601,140000
2602,88000
2603,91000
2604,118000
2605,75000
2606,165500
2607,168000
2608,151400
2609,159500
2610,109500
2611,157900
2612,157000
2613,130000
2614,130000
2615,147000
2616,155000
2617,166000
2618,143000
2619,174000
2620,193000
2621,168000
2622,178000
2623,228500
2624,240000
2625,430000
2626,173000
2627,170000
2628,446261
2629,438780
2630,281213
2631,437154
2632,325300
2633,328900
2634,315000
2635,146800
2636,197900
2637,140000
2638,263000
2639,175000
2640,160000
2641,115000
2642,181000
2643,88000
2644,125000
2645,118000
2646,83000
2647,88000
2648,140000
2649,140000
2650,140000
2651,148500
2652,437154
2653,250000
2654,235128
2655,315000
2656,325300
2657,257000
2658,325300
2659,281213
2660,305000
2661,372402
2662,315000
2663,261500
2664,319900
2665,319900
2666,319900
2667,163990
2668,155835
2669,176485
2670,281213
2671,179540
2672,167240
2673,246578
2674,192500
2675,167240
2676,183500
2677,173000
2678,213500
2679,237000
2680,250000
2681,290000
2682,290000
2683,301000
2684,290000
2685,301000
2686,222500
2687,179900
2688,225000
2689,185000
2690,451950
2691,173000
2692,84500
2693,179600
2694,84500
2695,224900
2696,195000
2697,172400
2698,201000
2699,179200
2700,153900
2701,165600
2702,135000
2703,112000
2704,131400
2705,128500
2706,125000
2707,115000
2708,128500
2709,88000
2710,127000
2711,345000
2712,260000
2713,160200
2714,147400
2715,168500
2716,148800
2717,170000
2718,208900
2719,140000
2720,161500
2721,156000
2722,152000
2723,197500
2724,123000
2725,134500
2726,129000
2727,140000
2728,139000
2729,158000
2730,139000
2731,110000
2732,108000
2733,168000
2734,140000
2735,135000
2736,140000
2737,122000
2738,124000
2739,180500
2740,160000
2741,139000
2742,153000
2743,143000
2744,140000
2745,145000
2746,132000
2747,160000
2748,130000
2749,115000
2750,139000
2751,129000
2752,140000
2753,140000
2754,239000
2755,110000
2756,109500
2757,58500
2758,79900
2759,140000
2760,177000
2761,143000
2762,135000
2763,180000
2764,126000
2765,240000
2766,152000
2767,93500
2768,136500
2769,135000
2770,139000
2771,100000
2772,125000
2773,159500
2774,125000
2775,135000
2776,110000
2777,140000
2778,116900
2779,90000
2780,115000
2781,91300
2782,110000
2783,153575
2784,129000
2785,135000
2786,89000
2787,110000
2788,80000
2789,128000
2790,113000
2791,110000
2792,67000
2793,140000
2794,87000
2795,133000
2796,108000
2797,240000
2798,105000
2799,125500
2800,55000
2801,119000
2802,140000
2803,171000
2804,134432
2805,109500
2806,110000
2807,140000
2808,149900
2809,145000
2810,139000
2811,154000
2812,142500
2813,142600
2814,142600
2815,121000
2816,170000
2817,235000
2818,133000
2819,155000
2820,140000
2821,100000
2822,135000
2823,295000
2824,235000
2825,120000
2826,145000
2827,136900
2828,250000
2829,212000
2830,174000
2831,194000
2832,220000
2833,214000
2834,213500
2835,216837
2836,173000
2837,166000
2838,145000
2839,178000
2840,185000
2841,193000
2842,184000
2843,155000
2844,142500
2845,123000
2846,224900
2847,173000
2848,180000
2849,202900
2850,348000
2851,255900
2852,192000
2853,210000
2854,136500
2855,185000
2856,196500
2857,197000
2858,210000
2859,112000
2860,127500
2861,107000
2862,165400
2863,141000
2864,250000
2865,140000
2866,130000
2867,66500
2868,166000
2869,177000
2870,144000
2871,115000
2872,60000
2873,123000
2874,135000
2875,128000
2876,135000
2877,140000
2878,144000
2879,91500
2880,112000
2881,144000
2882,140000
2883,135000
2884,140000
2885,180500
2886,135000
2887,113000
2888,105000
2889,34900
2890,108000
2891,131500
2892,72500
2893,40000
2894,37900
2895,235000
2896,275000
2897,181000
2898,135000
2899,178000
2900,149900
2901,143000
2902,192000
2903,315000
2904,315000
2905,60000
2906,206300
2907,115000
2908,130000
2909,124000
2910,80000
2911,88000
2912,139000
2913,75000
2914,75000
2915,75000
2916,75000
2917,168000
2918,93500
2919,192000
